session_id,customer_id,timestamp_start,timestamp_end,messages,agent_id,resolution_status,related_log_id,chat_reason
CHAT_00195,CUST_00979,2025-12-17 00:00:00,2025-12-17 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-17T00:00:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T00:02:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-17T00:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-17T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_002,escalated,,billing
CHAT_00196,CUST_00979,2026-01-29 00:00:00,2026-01-29 00:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-29T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-29T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-29T00:04:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-29T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-29T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}]",AGENT_010,escalated,,general_question
CHAT_00197,CUST_00701,2026-02-16 00:00:00,2026-02-16 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-16T00:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-16T00:02:00"", ""message"": ""Your connection quality logs show slow speed. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-16T00:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-16T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-16T00:08:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-16T00:10:00"", ""message"": ""Let me check your account details.""}]",AGENT_001,unresolved,LOG_0024832,technical_issue
CHAT_00198,CUST_00701,2026-01-04 00:00:00,2026-01-04 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2026-01-04T00:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_013,escalated,,billing
CHAT_00199,CUST_00701,2026-01-28 10:00:00,2026-01-28 10:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-28T10:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-28T10:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-28T10:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-28T10:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-28T10:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-28T10:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-28T10:12:00"", ""message"": ""I understand, is there anything we can do about this?""}]",AGENT_008,unresolved,LOG_0024835,technical_issue
CHAT_00200,CUST_00701,2026-01-28 00:00:00,2026-01-28 00:02:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-28T00:08:00"", ""message"": ""What's the status of my support ticket?""}]",AGENT_016,escalated,,service_inquiry
CHAT_00201,CUST_00701,2025-12-08 04:00:00,2025-12-08 04:10:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-08T04:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-08T04:02:00"", ""message"": ""I'm sorry to hear about your connection issues. Let me check your connection logs.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-08T04:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-08T04:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-08T04:08:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_007,escalated,LOG_0024829,technical_issue
CHAT_00202,CUST_00701,2025-11-22 00:00:00,2025-11-22 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-11-22T00:06:00"", ""message"": ""Let me check your account details.""}]",AGENT_014,escalated,,service_inquiry
CHAT_00203,CUST_00701,2025-11-27 00:00:00,2025-11-27 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-11-27T00:00:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-27T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-27T00:04:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-27T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-11-27T00:08:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-11-27T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_008,escalated,,general_question
CHAT_00204,CUST_00701,2026-02-26 00:00:00,2026-02-26 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-26T00:00:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-26T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-26T00:04:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-26T00:06:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-26T00:08:00"", ""message"": ""Can you help me understand my bill?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-26T00:10:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_007,escalated,,general_question
CHAT_00205,CUST_00354,2026-01-04 05:00:00,2026-01-04 05:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T05:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T05:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T05:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:12:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_001,escalated,LOG_0012270,technical_issue
CHAT_00206,CUST_00354,2026-01-04 05:00:00,2026-01-04 05:14:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T05:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T05:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:08:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-04T05:10:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-04T05:12:00"", ""message"": ""That makes sense, thanks for explaining""}]",AGENT_012,resolved,,billing
CHAT_00207,CUST_00211,2026-01-20 05:00:00,2026-01-20 05:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-20T05:00:00"", ""message"": ""The internet speed seems slower than usual""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-20T05:02:00"", ""message"": ""Your connection quality logs show high latency. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-20T05:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-20T05:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_014,escalated,LOG_0007308,technical_issue
CHAT_00208,CUST_00211,2025-09-08 00:00:00,2025-09-08 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-09-08T00:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_014,escalated,,general_question
CHAT_00209,CUST_00211,2025-12-12 10:00:00,2025-12-12 10:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-12T10:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-12T10:02:00"", ""message"": ""I can see there was degraded service in your area. Let me investigate further.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-12T10:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-12T10:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}]",AGENT_010,escalated,LOG_0007322,technical_issue
CHAT_00210,CUST_00211,2025-10-16 00:00:00,2025-10-16 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-10-16T00:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_003,escalated,,service_inquiry
CHAT_00211,CUST_00211,2026-01-27 11:00:00,2026-01-27 11:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-27T11:00:00"", ""message"": ""Hi, I'm having issues with my internet connection""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-27T11:02:00"", ""message"": ""Your connection quality logs show packet loss. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-27T11:04:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-27T11:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_004,unresolved,LOG_0007306,technical_issue
CHAT_00212,CUST_00211,2025-09-14 00:00:00,2025-09-14 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-09-14T00:06:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_010,escalated,,general_question
CHAT_00213,CUST_00211,2026-01-31 00:00:00,2026-01-31 00:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-01-31T00:00:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-31T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-31T00:04:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-31T00:06:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2026-01-31T00:08:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-01-31T00:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_019,resolved,,service_inquiry
CHAT_00214,CUST_00211,2025-09-19 00:00:00,2025-09-19 00:06:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-19T00:00:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-19T00:02:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-09-19T00:04:00"", ""message"": ""I'd like to know more about upgrading my plan""}]",AGENT_019,resolved,,billing
CHAT_00215,CUST_00956,2026-02-09 02:00:00,2026-02-09 02:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:00:00"", ""message"": ""Can you check if there's an outage in my area?""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T02:02:00"", ""message"": ""I see the problem in our system. We'll get a technician to look at this.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:04:00"", ""message"": ""That makes sense, thanks for explaining""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T02:06:00"", ""message"": ""I understand your frustration. We'll get this resolved.""}, {""speaker"": ""customer"", ""timestamp"": ""2026-02-09T02:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2026-02-09T02:10:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_003,escalated,LOG_0033878,technical_issue
CHAT_00216,CUST_00956,2026-02-28 00:00:00,2026-02-28 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2026-02-28T00:06:00"", ""message"": ""Let me escalate this to our technical team.""}]",AGENT_019,resolved,,service_inquiry
CHAT_00217,CUST_00956,2025-12-27 03:00:00,2025-12-27 03:12:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-12-27T03:00:00"", ""message"": ""I'm experiencing frequent disconnections""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-27T03:02:00"", ""message"": ""Your connection quality logs show slow speed. Let me escalate this.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-27T03:04:00"", ""message"": ""Hello, I hope you can help me with a small issue""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-27T03:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-12-27T03:08:00"", ""message"": ""Thank you for your time, I appreciate the help""}, {""speaker"": ""agent"", ""timestamp"": ""2025-12-27T03:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_017,unresolved,LOG_0033867,technical_issue
CHAT_00218,CUST_00956,2025-12-30 00:00:00,2025-12-30 00:02:00,"[{""speaker"": ""agent"", ""timestamp"": ""2025-12-30T00:10:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_010,resolved,,general_question
CHAT_00219,CUST_00956,2025-10-22 00:00:00,2025-10-22 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-10-22T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-22T00:02:00"", ""message"": ""Is there anything else I can help with today?""}, {""speaker"": ""customer"", ""timestamp"": ""2025-10-22T00:04:00"", ""message"": ""What's the status of my support ticket?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-10-22T00:06:00"", ""message"": ""I can offer you a discount on your next bill as compensation.""}]",AGENT_002,escalated,,billing
CHAT_00220,CUST_00956,2025-09-25 00:00:00,2025-09-25 00:08:00,"[{""speaker"": ""customer"", ""timestamp"": ""2025-09-25T00:00:00"", ""message"": ""I'd like to know more about upgrading my plan""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-25T00:02:00"", ""message"": ""Let me check your account details.""}, {""speaker"": ""customer"", ""timestamp"": ""2025-09-25T00:04:00"", ""message"": ""I understand, is there anything we can do about this?""}, {""speaker"": ""agent"", ""timestamp"": ""2025-09-25T00:06:00"", ""message"": ""Is there anything else I can help with today?""}]",AGENT_012,escalated,,billing
