ticket_id,customer_id,timestamp_created,timestamp_closed,subject,description,category,priority,channel,status,solved_in_hours,related_log_id,technical_issue_type
TKT_001833,CUST_00306,2025-12-28 09:00:00,2025-12-28 17:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,phone,closed,8,LOG_0010600,packet_loss
TKT_001834,CUST_00306,2026-02-02 02:00:00,2026-02-03 19:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,email,closed,41,LOG_0010606,high_latency
TKT_001835,CUST_00306,2025-09-27 00:00:00,2025-09-27 05:00:00,Billing,Need explanation for additional fees on bill,billing,medium,web_form,closed,5,,
TKT_001836,CUST_00306,2025-11-21 00:00:00,2025-11-21 13:00:00,Sales,What promotions do you currently have?,sales,low,phone,closed,13,,
TKT_001837,CUST_00306,2025-10-12 00:00:00,2025-10-12 12:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,email,closed,12,,
TKT_001838,CUST_00307,2025-12-03 00:00:00,2025-12-04 12:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,web_form,closed,36,LOG_0010629,connection_drops
TKT_001839,CUST_00307,2025-12-15 02:00:00,2025-12-15 04:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,high,chat,closed,2,LOG_0010631,packet_loss
TKT_001840,CUST_00308,2026-01-03 09:00:00,2026-01-05 09:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,phone,closed,48,LOG_0010654,packet_loss
TKT_001841,CUST_00308,2025-12-25 08:00:00,2025-12-25 22:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,high,email,closed,14,LOG_0010668,connection_drops
TKT_001842,CUST_00308,2025-12-12 02:00:00,2025-12-13 23:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 256ms",technical,medium,chat,closed,45,LOG_0010672,high_latency
TKT_001843,CUST_00308,2025-10-26 00:00:00,2025-10-27 19:00:00,Billing,Why did my bill increase without notice?,billing,medium,web_form,closed,43,,
TKT_001844,CUST_00308,2025-11-23 00:00:00,2025-11-23 01:00:00,Billing,Double charged this month,billing,high,web_form,closed,1,,
TKT_001845,CUST_00308,2026-02-08 00:00:00,2026-02-08 14:00:00,Billing,Why did my bill increase without notice?,billing,high,email,closed,14,,
TKT_001846,CUST_00309,2026-02-02 11:00:00,2026-02-04 05:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,phone,closed,42,LOG_0010681,packet_loss
TKT_001847,CUST_00309,2025-12-03 12:00:00,2025-12-04 12:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,chat,closed,24,LOG_0010688,high_latency
TKT_001848,CUST_00309,2026-01-23 06:00:00,2026-01-24 02:00:00,Technical Issue - Packet Loss,"Data is getting lost, packet loss is very high",technical,medium,phone,closed,20,LOG_0010689,packet_loss
TKT_001849,CUST_00309,2026-01-06 00:00:00,2026-01-06 02:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,chat,closed,2,LOG_0010697,connection_drops
TKT_001850,CUST_00309,2026-02-09 12:00:00,2026-02-10 05:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,medium,phone,closed,17,LOG_0010699,packet_loss
TKT_001851,CUST_00309,2025-12-26 00:00:00,2025-12-26 11:00:00,Service Change,Need to downgrade to save money,service_change,low,phone,closed,11,,
TKT_001852,CUST_00309,2025-10-01 00:00:00,2025-10-01 18:00:00,Service Change,Need to downgrade to save money,service_change,low,phone,closed,18,,
TKT_001853,CUST_00309,2025-09-26 00:00:00,2025-09-26 08:00:00,Billing,Need explanation for additional fees on bill,billing,high,phone,closed,8,,
TKT_001854,CUST_00309,2025-12-11 00:00:00,2025-12-12 00:00:00,Service Change,Need to downgrade to save money,service_change,low,chat,closed,24,,
TKT_001855,CUST_00309,2026-02-14 00:00:00,2026-02-14 23:00:00,Service Change,How do I cancel my service?,service_change,low,phone,closed,23,,
TKT_001856,CUST_00310,2025-12-22 05:00:00,2025-12-22 13:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 273ms",technical,high,email,closed,8,LOG_0010718,high_latency
TKT_001857,CUST_00310,2025-12-15 03:00:00,2025-12-17 02:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (29.0%), connection is unstable",technical,high,web_form,closed,47,LOG_0010719,packet_loss
TKT_001858,CUST_00310,2026-01-13 02:00:00,2026-01-14 07:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,high,web_form,closed,29,LOG_0010725,high_latency
TKT_001859,CUST_00310,2026-01-17 07:00:00,2026-01-19 09:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,email,closed,50,LOG_0010726,slow_speed
TKT_001860,CUST_00310,2026-02-19 06:00:00,2026-02-20 14:00:00,Technical Issue - High Latency,"High ping, gaming is impossible with this latency",technical,medium,web_form,closed,32,LOG_0010731,high_latency
TKT_001861,CUST_00310,2025-12-21 04:00:00,2025-12-22 22:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,urgent,chat,closed,42,LOG_0010732,slow_speed
TKT_001862,CUST_00310,2025-09-25 00:00:00,2025-09-25 09:00:00,Billing,Why did my bill increase without notice?,billing,high,web_form,closed,9,,
TKT_001863,CUST_00310,2026-02-02 00:00:00,2026-02-02 18:00:00,Service Change,How do I cancel my service?,service_change,medium,email,closed,18,,
TKT_001864,CUST_00310,2025-09-22 00:00:00,2025-09-22 16:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,phone,closed,16,,
TKT_001865,CUST_00311,2026-01-16 03:00:00,2026-01-16 16:00:00,Technical Issue - Outage,Total service interruption in my area,technical,high,email,closed,13,LOG_0010748,outage
TKT_001866,CUST_00311,2026-02-16 01:00:00,2026-02-17 19:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,web_form,closed,42,LOG_0010753,slow_speed
TKT_001867,CUST_00311,2025-12-15 06:00:00,2025-12-15 19:00:00,Technical Issue - Connection Drops,WiFi keeps cutting out throughout the day,technical,medium,web_form,closed,13,LOG_0010754,connection_drops
TKT_001868,CUST_00311,2026-02-27 12:00:00,2026-03-01 03:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,medium,phone,closed,39,LOG_0010774,connection_drops
TKT_001869,CUST_00311,2025-12-03 00:00:00,2025-12-06 15:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 14 Mbps when I'm paying for 50 Mbps,technical,urgent,web_form,closed,87,LOG_0010778,slow_speed
TKT_001870,CUST_00311,2025-12-09 03:00:00,2025-12-10 15:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 17 Mbps when I'm paying for 50 Mbps,technical,high,email,closed,36,LOG_0010782,slow_speed
TKT_001871,CUST_00311,2026-02-12 00:00:00,2026-02-12 11:00:00,Billing,Why did my bill increase without notice?,billing,high,chat,closed,11,,
TKT_001872,CUST_00311,2025-09-04 00:00:00,2025-09-04 21:00:00,Billing,Why did my bill increase without notice?,billing,medium,chat,closed,21,,
TKT_001873,CUST_00312,2025-10-31 00:00:00,2025-11-01 19:00:00,Billing,Why did my bill increase without notice?,billing,low,chat,closed,43,,
TKT_001874,CUST_00312,2025-09-02 00:00:00,2025-09-03 23:00:00,Billing,Double charged this month,billing,high,phone,closed,47,,
TKT_001875,CUST_00313,2026-02-10 07:00:00,2026-02-11 03:00:00,Technical Issue - Slow Speed,"Streaming keeps buffering, internet speed is insufficient",technical,high,phone,closed,20,LOG_0010819,slow_speed
TKT_001876,CUST_00313,2025-12-29 06:00:00,2025-12-29 09:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,high,chat,closed,3,LOG_0010827,packet_loss
TKT_001877,CUST_00313,2025-12-10 08:00:00,2025-12-10 09:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 200ms",technical,high,phone,closed,1,LOG_0010837,high_latency
TKT_001878,CUST_00313,2025-10-19 00:00:00,2025-10-19 20:00:00,Service Change,Want to upgrade to faster plan,service_change,low,chat,closed,20,,
TKT_001879,CUST_00315,2025-12-25 10:00:00,2025-12-25 19:00:00,Technical Issue - Connection Drops,Internet keeps disconnecting every few minutes,technical,high,phone,closed,9,LOG_0010875,connection_drops
TKT_001880,CUST_00315,2025-12-09 04:00:00,2025-12-10 10:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,medium,email,closed,30,LOG_0010877,connection_drops
TKT_001881,CUST_00315,2026-01-13 05:00:00,2026-01-13 14:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,medium,email,closed,9,LOG_0010886,high_latency
TKT_001882,CUST_00315,2026-02-26 05:00:00,2026-02-27 00:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 213ms",technical,high,web_form,closed,19,LOG_0010887,high_latency
TKT_001883,CUST_00315,2025-12-27 11:00:00,2025-12-29 05:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 94 Mbps instead of 200 Mbps",technical,high,phone,closed,42,LOG_0010897,slow_speed
TKT_001884,CUST_00316,2026-02-22 09:00:00,2026-02-23 10:00:00,Technical Issue - Slow Speed,"Pages are loading very slowly, speed is way below what was promised",technical,high,chat,closed,25,LOG_0010910,slow_speed
TKT_001885,CUST_00316,2026-02-23 12:00:00,2026-02-23 16:00:00,Technical Issue - Packet Loss,"Connection quality is terrible, lots of packet loss",technical,high,email,closed,4,LOG_0010918,packet_loss
TKT_001886,CUST_00316,2026-01-14 11:00:00,2026-01-16 17:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,high,phone,closed,54,LOG_0010946,outage
TKT_001887,CUST_00316,2025-12-08 01:00:00,2025-12-08 03:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,medium,email,closed,2,LOG_0010949,packet_loss
TKT_001888,CUST_00317,2026-02-26 01:00:00,2026-02-27 00:00:00,Technical Issue - High Latency,"Terrible lag during video calls, latency is 100ms",technical,medium,email,closed,23,LOG_0010953,high_latency
TKT_001889,CUST_00317,2025-12-04 01:00:00,2025-12-07 11:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 12 Mbps instead of 50 Mbps",technical,high,web_form,closed,82,LOG_0010957,slow_speed
TKT_001890,CUST_00317,2026-02-02 07:00:00,2026-02-02 21:00:00,Technical Issue - Connection Drops,"Losing connection repeatedly, very frustrating",technical,medium,email,closed,14,LOG_0010959,connection_drops
TKT_001891,CUST_00317,2026-02-17 10:00:00,2026-02-18 09:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,high,email,closed,23,LOG_0010969,high_latency
TKT_001892,CUST_00317,2025-12-05 12:00:00,2025-12-07 00:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 17 Mbps instead of 50 Mbps",technical,medium,email,closed,36,LOG_0010972,slow_speed
TKT_001893,CUST_00317,2025-12-15 08:00:00,2025-12-18 19:00:00,Technical Issue - Outage,"No connection whatsoever, lights on router are red",technical,urgent,chat,closed,83,LOG_0010973,outage
TKT_001894,CUST_00317,2025-09-09 00:00:00,2025-09-09 13:00:00,Service Change,How do I cancel my service?,service_change,low,web_form,closed,13,,
TKT_001895,CUST_00317,2025-09-24 00:00:00,2025-09-25 16:00:00,Billing,Need explanation for additional fees on bill,billing,high,email,closed,40,,
TKT_001896,CUST_00318,2026-01-07 09:00:00,2026-01-08 22:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,chat,closed,37,LOG_0010977,high_latency
TKT_001897,CUST_00318,2026-01-19 12:00:00,2026-01-21 03:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 87 Mbps instead of 200 Mbps",technical,medium,web_form,closed,39,LOG_0011001,slow_speed
TKT_001898,CUST_00318,2025-12-06 00:00:00,2025-12-06 07:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,email,closed,7,,
TKT_001899,CUST_00318,2026-02-14 00:00:00,2026-02-14 02:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,low,email,closed,2,,
TKT_001900,CUST_00318,2025-09-09 00:00:00,2025-09-09 05:00:00,Billing,Double charged this month,billing,high,web_form,closed,5,,
TKT_001901,CUST_00319,2025-09-15 00:00:00,2025-09-15 13:00:00,Service Change,"Moving to new address, how to transfer service?",service_change,medium,web_form,closed,13,,
TKT_001902,CUST_00319,2025-09-06 00:00:00,2025-09-06 06:00:00,Service Change,Want to upgrade to faster plan,service_change,medium,web_form,closed,6,,
TKT_001903,CUST_00320,2025-12-04 12:00:00,2025-12-06 01:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 65 Mbps instead of 200 Mbps",technical,high,web_form,closed,37,LOG_0011048,slow_speed
TKT_001904,CUST_00320,2026-02-04 12:00:00,2026-02-06 16:00:00,Technical Issue - Outage,"Complete outage for 41 minutes, no internet at all",technical,high,email,closed,52,LOG_0011056,outage
TKT_001905,CUST_00320,2026-01-16 00:00:00,2026-01-16 07:00:00,Billing,Double charged this month,billing,low,phone,closed,7,,
TKT_001906,CUST_00321,2025-12-29 03:00:00,2025-12-30 22:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (12.0%), connection is unstable",technical,medium,chat,closed,43,LOG_0011089,packet_loss
TKT_001907,CUST_00321,2025-12-30 09:00:00,2026-01-01 00:00:00,Technical Issue - Packet Loss,Unstable connection with frequent data loss,technical,high,chat,closed,39,LOG_0011091,packet_loss
TKT_001908,CUST_00321,2025-12-23 12:00:00,2025-12-24 13:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,email,closed,25,LOG_0011092,high_latency
TKT_001909,CUST_00322,2026-01-15 05:00:00,2026-01-16 20:00:00,Technical Issue - Slow Speed,Speed test shows terrible results - 18 Mbps when I'm paying for 50 Mbps,technical,high,chat,closed,39,LOG_0011103,slow_speed
TKT_001910,CUST_00322,2026-02-21 08:00:00,2026-02-25 21:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 13 Mbps instead of 50 Mbps",technical,high,phone,closed,109,LOG_0011111,slow_speed
TKT_001911,CUST_00322,2025-12-29 04:00:00,2025-12-31 02:00:00,Technical Issue - High Latency,"Video conferences are choppy, high latency issues",technical,high,chat,closed,46,LOG_0011113,high_latency
TKT_001912,CUST_00322,2025-12-27 10:00:00,2025-12-29 17:00:00,Technical Issue - Slow Speed,"Internet is extremely slow, only getting 12 Mbps instead of 50 Mbps",technical,urgent,chat,closed,55,LOG_0011118,slow_speed
TKT_001913,CUST_00322,2026-01-29 12:00:00,2026-01-31 12:00:00,Technical Issue - Packet Loss,"Experiencing severe packet loss (16.6%), connection is unstable",technical,high,phone,closed,48,LOG_0011121,packet_loss
TKT_001914,CUST_00322,2025-10-19 00:00:00,2025-10-20 06:00:00,Billing,Need explanation for additional fees on bill,billing,medium,email,closed,30,,
TKT_001915,CUST_00322,2025-09-12 00:00:00,2025-09-12 20:00:00,Service Change,Need to downgrade to save money,service_change,low,chat,closed,20,,
TKT_001916,CUST_00323,2026-02-09 00:00:00,2026-02-10 04:00:00,Technical Issue - Connection Drops,"Connection drops constantly, can't stay online",technical,high,web_form,closed,28,LOG_0011136,connection_drops
TKT_001917,CUST_00323,2025-12-14 04:00:00,2025-12-14 16:00:00,Technical Issue - High Latency,"Response time is awful, everything is delayed",technical,medium,web_form,closed,12,LOG_0011138,high_latency
TKT_001918,CUST_00323,2025-10-15 00:00:00,2025-10-15 14:00:00,Sales,"Competitor is offering better price, can you match?",sales,low,phone,closed,14,,
TKT_001919,CUST_00323,2025-11-23 00:00:00,2025-11-23 09:00:00,Billing,Why did my bill increase without notice?,billing,low,email,closed,9,,
TKT_001920,CUST_00323,2025-10-30 00:00:00,2025-10-30 12:00:00,Billing,Need explanation for additional fees on bill,billing,high,phone,closed,12,,
TKT_001921,CUST_00324,2026-02-16 00:00:00,2026-02-17 18:00:00,Billing,Need explanation for additional fees on bill,billing,low,web_form,closed,42,,
TKT_001922,CUST_00324,2025-09-17 00:00:00,2025-09-17 06:00:00,Service Change,Need to downgrade to save money,service_change,medium,chat,closed,6,,
TKT_001923,CUST_00324,2025-12-14 00:00:00,2025-12-14 08:00:00,Billing,Charged $116.95 but my plan should be $78.18,billing,high,chat,closed,8,,
TKT_001924,CUST_00325,2025-12-08 08:00:00,2025-12-11 08:00:00,Technical Issue - Outage,Total service interruption in my area,technical,high,phone,closed,72,LOG_0011173,outage
