log_id,customer_id,timestamp,speed_measured_mbps,packet_loss_percent,latency_ms,downtime_minutes,connection_drops_count,issue_detected
LOG_0007700,CUST_00222,2026-01-30,886.0,8.67,156.2,0,0,high_latency
LOG_0007701,CUST_00222,2026-02-02,886.1,0.44,25.5,0,0,none
LOG_0007702,CUST_00222,2026-01-29,865.5,8.08,105.4,0,0,high_latency
LOG_0007703,CUST_00222,2025-12-06,873.0,0.03,10.2,0,0,none
LOG_0007704,CUST_00222,2026-01-28,966.2,1.09,23.1,0,0,none
LOG_0007705,CUST_00222,2025-12-25,895.5,4.12,108.6,0,0,high_latency
LOG_0007706,CUST_00222,2026-01-19,921.5,1.01,22.6,0,0,none
LOG_0007707,CUST_00222,2026-01-07,925.5,0.71,39.1,0,0,none
LOG_0007708,CUST_00222,2025-12-23,858.7,1.11,25.8,0,0,none
LOG_0007709,CUST_00222,2026-02-03,878.5,16.96,26.9,0,24,connection_drops
LOG_0007710,CUST_00222,2025-12-16,931.3,0.59,25.0,0,0,none
LOG_0007711,CUST_00222,2025-12-31,904.3,10.06,105.6,0,0,packet_loss
LOG_0007712,CUST_00222,2025-12-10,981.4,1.31,37.0,0,0,none
LOG_0007713,CUST_00222,2026-01-08,919.1,1.87,30.6,0,0,none
LOG_0007714,CUST_00222,2025-12-07,860.2,0.85,38.4,0,0,none
LOG_0007715,CUST_00222,2026-02-27,906.8,1.77,22.0,0,0,none
LOG_0007716,CUST_00222,2025-12-03,986.2,0.13,37.2,0,0,none
LOG_0007717,CUST_00222,2026-02-22,896.7,1.73,21.1,0,0,none
LOG_0007718,CUST_00222,2026-01-25,906.6,1.01,10.7,0,0,none
LOG_0007719,CUST_00222,2026-02-19,951.6,7.27,233.2,0,0,high_latency
LOG_0007720,CUST_00222,2026-01-01,218.7,0.89,52.7,0,0,slow_speed
LOG_0007721,CUST_00223,2026-02-28,188.5,1.83,20.4,0,0,none
LOG_0007722,CUST_00223,2026-01-27,0.0,1.97,26.5,99,44,outage
LOG_0007723,CUST_00223,2026-01-28,175.8,0.83,33.9,0,0,none
LOG_0007724,CUST_00223,2025-12-02,183.7,12.0,66.3,0,0,packet_loss
LOG_0007725,CUST_00223,2025-12-26,190.6,0.84,22.7,0,0,none
LOG_0007726,CUST_00223,2026-01-21,171.7,1.84,28.2,0,0,none
LOG_0007727,CUST_00223,2025-12-09,190.5,0.45,10.7,0,0,none
LOG_0007728,CUST_00223,2025-12-19,170.3,1.41,23.4,0,0,none
LOG_0007729,CUST_00223,2025-12-08,193.3,1.41,35.2,0,0,none
LOG_0007730,CUST_00223,2026-02-12,182.5,1.75,25.8,0,0,none
LOG_0007731,CUST_00223,2026-01-23,199.8,0.16,33.6,0,0,none
LOG_0007732,CUST_00223,2025-12-21,198.5,0.2,29.0,0,0,none
LOG_0007733,CUST_00223,2026-02-19,178.5,0.33,39.1,0,0,none
LOG_0007734,CUST_00223,2025-12-05,180.1,1.96,18.1,0,0,none
LOG_0007735,CUST_00223,2026-01-24,98.6,0.5,49.5,0,0,slow_speed
LOG_0007736,CUST_00223,2026-01-31,191.7,0.08,29.5,0,0,none
LOG_0007737,CUST_00223,2026-01-07,183.0,12.81,19.3,0,19,connection_drops
LOG_0007738,CUST_00223,2026-01-08,177.6,0.03,13.4,0,0,none
LOG_0007739,CUST_00223,2026-01-22,182.2,0.77,13.5,0,0,none
LOG_0007740,CUST_00223,2025-12-28,185.3,0.63,22.8,0,0,none
LOG_0007741,CUST_00223,2026-01-19,197.1,1.33,19.0,0,0,none
LOG_0007742,CUST_00223,2025-12-19,193.6,0.8,15.2,0,0,none
LOG_0007743,CUST_00223,2025-12-13,171.6,0.93,14.1,0,0,none
LOG_0007744,CUST_00223,2025-12-30,188.5,4.82,297.8,0,0,high_latency
LOG_0007745,CUST_00223,2026-01-30,185.5,0.88,37.7,0,0,none
LOG_0007746,CUST_00223,2026-01-07,190.1,1.05,39.7,0,0,none
LOG_0007747,CUST_00223,2026-02-03,195.0,1.33,28.2,0,0,none
LOG_0007748,CUST_00223,2026-02-09,180.7,1.76,22.7,0,0,none
LOG_0007749,CUST_00223,2026-01-06,53.6,0.82,64.1,0,0,slow_speed
LOG_0007750,CUST_00223,2025-12-27,178.1,1.11,26.8,0,0,none
LOG_0007751,CUST_00223,2025-12-28,189.6,0.16,19.2,0,0,none
LOG_0007752,CUST_00223,2026-02-08,182.3,17.98,64.7,0,0,packet_loss
LOG_0007753,CUST_00223,2026-02-19,174.5,0.86,35.9,0,0,none
LOG_0007754,CUST_00223,2025-12-09,194.8,1.17,23.0,0,0,none
LOG_0007755,CUST_00223,2026-02-24,187.0,1.71,10.2,0,0,none
LOG_0007756,CUST_00223,2026-01-04,181.8,1.67,27.8,0,0,none
LOG_0007757,CUST_00223,2026-01-16,68.5,1.87,71.1,0,0,slow_speed
LOG_0007758,CUST_00224,2026-01-08,869.5,1.47,24.7,0,0,none
LOG_0007759,CUST_00224,2025-12-07,953.6,1.61,10.1,0,0,none
LOG_0007760,CUST_00224,2026-02-05,973.2,0.26,30.0,0,0,none
LOG_0007761,CUST_00224,2025-12-26,990.1,0.92,37.9,0,0,none
LOG_0007762,CUST_00224,2025-12-27,966.1,0.4,13.3,0,0,none
LOG_0007763,CUST_00224,2026-01-12,0.0,1.8,27.1,144,13,outage
LOG_0007764,CUST_00224,2025-12-10,929.8,6.46,123.6,0,0,high_latency
LOG_0007765,CUST_00224,2026-02-01,950.3,0.51,29.2,0,0,none
LOG_0007766,CUST_00224,2026-02-26,911.1,0.35,39.4,0,0,none
LOG_0007767,CUST_00224,2026-01-27,886.8,1.66,29.4,0,0,none
LOG_0007768,CUST_00224,2026-01-07,900.8,1.84,30.2,0,0,none
LOG_0007769,CUST_00224,2026-02-21,977.1,1.95,18.5,0,0,none
LOG_0007770,CUST_00224,2025-12-04,977.5,7.91,201.7,0,0,high_latency
LOG_0007771,CUST_00224,2026-01-14,878.8,1.68,37.1,0,0,none
LOG_0007772,CUST_00224,2025-12-27,901.5,1.2,37.0,0,0,none
LOG_0007773,CUST_00224,2026-01-19,934.6,1.48,11.8,0,0,none
LOG_0007774,CUST_00224,2025-12-04,901.6,0.65,38.9,0,0,none
LOG_0007775,CUST_00224,2026-02-07,964.4,0.1,35.9,0,0,none
LOG_0007776,CUST_00224,2026-01-24,959.3,0.04,29.8,0,0,none
LOG_0007777,CUST_00224,2026-02-11,940.5,0.99,31.1,0,0,none
LOG_0007778,CUST_00224,2026-01-23,884.1,1.55,39.3,0,0,none
LOG_0007779,CUST_00224,2026-01-20,901.8,0.91,22.9,0,0,none
LOG_0007780,CUST_00224,2025-12-27,499.1,1.46,93.9,0,0,slow_speed
LOG_0007781,CUST_00224,2026-01-01,869.4,1.27,32.9,0,0,none
LOG_0007782,CUST_00224,2025-12-11,922.1,1.57,33.7,0,0,none
LOG_0007783,CUST_00224,2026-02-01,335.2,0.59,93.9,0,0,slow_speed
LOG_0007784,CUST_00224,2025-12-06,980.5,0.04,27.9,0,0,none
LOG_0007785,CUST_00224,2026-01-22,893.7,0.35,25.2,0,0,none
LOG_0007786,CUST_00225,2026-02-20,181.4,0.52,13.6,0,0,none
LOG_0007787,CUST_00225,2026-01-05,180.7,0.7,28.1,0,0,none
LOG_0007788,CUST_00225,2026-02-22,199.0,1.73,15.4,0,0,none
LOG_0007789,CUST_00225,2026-02-19,170.1,1.29,24.1,0,0,none
LOG_0007790,CUST_00225,2026-02-17,180.8,1.7,25.9,0,0,none
LOG_0007791,CUST_00225,2026-01-26,190.4,0.7,21.4,0,0,none
LOG_0007792,CUST_00225,2025-12-07,174.4,1.54,18.6,0,0,none
LOG_0007793,CUST_00225,2026-01-24,171.7,1.74,30.8,0,0,none
LOG_0007794,CUST_00225,2026-02-26,182.4,1.3,12.1,0,0,none
LOG_0007795,CUST_00225,2025-12-15,179.9,1.3,17.2,0,0,none
LOG_0007796,CUST_00225,2025-12-21,192.5,1.31,18.1,0,0,none
LOG_0007797,CUST_00225,2026-02-26,192.3,0.42,30.7,0,0,none
LOG_0007798,CUST_00225,2026-02-09,63.6,0.15,78.2,0,0,slow_speed
LOG_0007799,CUST_00225,2026-02-16,199.2,1.02,19.6,0,0,none
LOG_0007800,CUST_00225,2025-12-27,199.2,1.01,16.5,0,0,none
LOG_0007801,CUST_00225,2026-01-01,171.6,0.12,35.7,0,0,none
LOG_0007802,CUST_00225,2025-12-11,181.1,1.29,10.6,0,0,none
LOG_0007803,CUST_00225,2026-02-12,181.5,0.43,23.3,0,0,none
LOG_0007804,CUST_00225,2026-01-27,191.4,1.75,36.3,0,0,none
LOG_0007805,CUST_00225,2026-01-05,180.0,0.31,38.7,0,0,none
LOG_0007806,CUST_00225,2025-12-23,171.6,1.48,11.2,0,0,none
LOG_0007807,CUST_00225,2025-12-08,177.2,1.21,25.5,0,0,none
LOG_0007808,CUST_00225,2026-01-17,174.9,1.94,15.7,0,0,none
LOG_0007809,CUST_00225,2026-01-04,71.2,0.39,61.7,0,0,slow_speed
LOG_0007810,CUST_00225,2026-01-25,173.2,1.36,27.6,0,0,none
LOG_0007811,CUST_00225,2025-12-26,197.4,0.9,31.5,0,0,none
LOG_0007812,CUST_00225,2025-12-23,175.0,17.05,32.3,0,18,connection_drops
LOG_0007813,CUST_00226,2026-02-15,44.9,1.45,19.4,0,0,none
LOG_0007814,CUST_00226,2026-01-23,45.8,1.6,34.9,0,0,none
LOG_0007815,CUST_00226,2026-02-16,45.2,0.66,16.7,0,0,none
LOG_0007816,CUST_00226,2026-02-19,49.8,0.89,38.2,0,0,none
LOG_0007817,CUST_00226,2025-12-05,44.1,0.6,24.9,0,0,none
LOG_0007818,CUST_00226,2026-02-20,47.1,0.85,12.8,0,0,none
LOG_0007819,CUST_00226,2026-01-13,47.2,0.28,34.1,0,0,none
LOG_0007820,CUST_00226,2026-02-23,43.8,1.06,19.2,0,0,none
LOG_0007821,CUST_00226,2025-12-18,45.2,1.63,25.7,0,0,none
LOG_0007822,CUST_00226,2025-12-31,42.9,16.51,106.1,0,0,packet_loss
LOG_0007823,CUST_00226,2025-12-07,42.9,9.96,22.7,0,5,connection_drops
LOG_0007824,CUST_00226,2026-02-01,49.2,1.67,21.5,0,0,none
LOG_0007825,CUST_00226,2026-02-07,48.0,0.94,27.3,0,0,none
LOG_0007826,CUST_00226,2026-02-07,47.8,1.85,24.9,0,0,none
LOG_0007827,CUST_00226,2026-01-10,48.3,0.36,37.3,0,0,none
LOG_0007828,CUST_00226,2025-12-30,44.9,0.18,32.4,0,0,none
LOG_0007829,CUST_00226,2025-12-05,0.0,1.59,26.2,36,38,outage
LOG_0007830,CUST_00226,2026-01-18,45.8,0.39,12.9,0,0,none
LOG_0007831,CUST_00226,2026-01-21,44.4,1.22,34.3,0,0,none
LOG_0007832,CUST_00226,2025-12-15,47.8,0.75,18.1,0,0,none
LOG_0007833,CUST_00226,2025-12-17,49.8,1.52,29.5,0,0,none
LOG_0007834,CUST_00226,2026-01-26,47.5,1.11,10.2,0,0,none
LOG_0007835,CUST_00226,2026-02-10,48.3,0.89,29.9,0,0,none
LOG_0007836,CUST_00226,2026-01-02,48.9,0.46,29.1,0,0,none
LOG_0007837,CUST_00226,2026-02-28,47.4,0.12,30.2,0,0,none
LOG_0007838,CUST_00226,2026-02-09,45.1,6.34,13.6,0,11,connection_drops
LOG_0007839,CUST_00226,2025-12-22,45.8,0.26,10.6,0,0,none
LOG_0007840,CUST_00226,2026-02-15,44.6,1.66,21.2,0,0,none
LOG_0007841,CUST_00226,2026-02-19,47.1,1.61,31.8,0,0,none
LOG_0007842,CUST_00226,2026-02-27,49.8,1.44,11.6,0,0,none
LOG_0007843,CUST_00226,2026-01-25,50.0,1.54,10.0,0,0,none
LOG_0007844,CUST_00227,2026-01-12,180.3,0.76,19.1,0,0,none
LOG_0007845,CUST_00227,2025-12-08,195.4,1.68,21.8,0,0,none
LOG_0007846,CUST_00227,2026-02-04,191.8,1.18,24.3,0,0,none
LOG_0007847,CUST_00227,2026-02-18,192.9,0.68,23.0,0,0,none
LOG_0007848,CUST_00227,2026-02-26,193.8,1.6,14.6,0,0,none
LOG_0007849,CUST_00227,2025-12-12,193.5,1.78,22.8,0,0,none
LOG_0007850,CUST_00227,2026-02-13,179.3,0.97,10.7,0,0,none
LOG_0007851,CUST_00227,2026-02-16,195.1,1.9,20.0,0,0,none
LOG_0007852,CUST_00227,2025-12-31,176.6,1.67,10.4,0,0,none
LOG_0007853,CUST_00227,2026-01-22,174.9,1.19,38.5,0,0,none
LOG_0007854,CUST_00227,2026-02-20,189.0,1.66,14.5,0,0,none
LOG_0007855,CUST_00227,2025-12-17,0.0,0.76,20.5,58,13,outage
LOG_0007856,CUST_00227,2026-01-04,181.9,0.79,11.6,0,0,none
LOG_0007857,CUST_00227,2026-01-01,171.7,23.14,111.7,0,0,packet_loss
LOG_0007858,CUST_00227,2025-12-03,74.5,1.22,57.1,0,0,slow_speed
LOG_0007859,CUST_00227,2026-01-03,171.0,19.22,115.4,0,0,packet_loss
LOG_0007860,CUST_00227,2026-02-20,195.9,0.3,35.9,0,0,none
LOG_0007861,CUST_00227,2026-02-26,185.4,1.5,26.2,0,0,none
LOG_0007862,CUST_00227,2025-12-30,183.6,1.13,25.3,0,0,none
LOG_0007863,CUST_00227,2026-01-27,193.3,0.91,28.7,0,0,none
LOG_0007864,CUST_00227,2026-01-09,186.1,0.86,15.3,0,0,none
LOG_0007865,CUST_00227,2025-12-26,175.6,1.39,10.4,0,0,none
LOG_0007866,CUST_00227,2026-02-24,187.1,0.88,37.0,0,0,none
LOG_0007867,CUST_00227,2026-01-17,187.7,0.71,13.5,0,0,none
LOG_0007868,CUST_00227,2026-02-01,181.5,5.67,267.1,0,0,high_latency
LOG_0007869,CUST_00227,2025-12-24,199.0,0.55,26.1,0,0,none
LOG_0007870,CUST_00227,2026-02-05,198.4,1.5,22.2,0,0,none
LOG_0007871,CUST_00227,2025-12-08,194.9,1.59,34.4,0,0,none
LOG_0007872,CUST_00227,2026-01-02,172.4,1.58,11.7,0,0,none
LOG_0007873,CUST_00227,2025-12-09,175.0,28.13,96.7,0,0,packet_loss
LOG_0007874,CUST_00227,2026-01-29,184.1,7.28,230.7,0,0,high_latency
LOG_0007875,CUST_00227,2026-01-13,173.2,1.45,31.3,0,0,none
LOG_0007876,CUST_00227,2025-12-16,194.1,0.05,37.1,0,0,none
LOG_0007877,CUST_00227,2026-01-21,183.0,15.24,28.0,0,16,connection_drops
LOG_0007878,CUST_00227,2025-12-21,171.9,0.2,32.8,0,0,none
LOG_0007879,CUST_00227,2026-02-09,184.8,1.13,12.8,0,0,none
LOG_0007880,CUST_00227,2025-12-10,199.3,1.24,30.6,0,0,none
LOG_0007881,CUST_00227,2025-12-22,187.9,0.04,25.0,0,0,none
LOG_0007882,CUST_00227,2025-12-04,97.7,0.85,57.5,0,0,slow_speed
LOG_0007883,CUST_00227,2026-02-18,182.9,1.28,36.1,0,0,none
LOG_0007884,CUST_00228,2025-12-29,192.8,1.37,35.1,0,0,none
LOG_0007885,CUST_00228,2026-02-28,182.3,1.73,11.5,0,0,none
LOG_0007886,CUST_00228,2026-01-16,192.2,1.49,20.3,0,0,none
LOG_0007887,CUST_00228,2025-12-04,170.3,1.25,24.4,0,0,none
LOG_0007888,CUST_00228,2025-12-15,199.2,0.64,24.5,0,0,none
LOG_0007889,CUST_00228,2026-02-28,87.2,0.12,91.9,0,0,slow_speed
LOG_0007890,CUST_00228,2026-02-17,183.4,1.18,28.3,0,0,none
LOG_0007891,CUST_00228,2026-02-09,190.6,1.22,29.0,0,0,none
LOG_0007892,CUST_00228,2026-01-26,189.4,0.2,18.1,0,0,none
LOG_0007893,CUST_00228,2026-01-15,195.9,1.86,15.4,0,0,none
LOG_0007894,CUST_00228,2025-12-14,187.2,0.17,14.1,0,0,none
LOG_0007895,CUST_00228,2026-01-08,177.0,9.44,129.0,0,0,high_latency
LOG_0007896,CUST_00228,2025-12-28,190.9,0.95,25.9,0,0,none
LOG_0007897,CUST_00228,2025-12-04,175.0,1.01,17.0,0,0,none
LOG_0007898,CUST_00228,2026-01-13,192.2,0.53,30.8,0,0,none
LOG_0007899,CUST_00228,2026-02-05,172.7,22.96,90.5,0,0,packet_loss
LOG_0007900,CUST_00228,2026-01-08,188.1,1.56,30.2,0,0,none
LOG_0007901,CUST_00228,2026-02-15,176.3,1.09,36.8,0,0,none
LOG_0007902,CUST_00228,2026-01-28,0.0,1.87,24.1,85,49,outage
LOG_0007903,CUST_00228,2025-12-27,177.3,0.93,36.9,0,0,none
LOG_0007904,CUST_00228,2026-02-09,190.4,1.43,14.4,0,0,none
LOG_0007905,CUST_00228,2025-12-01,174.3,1.48,27.1,0,0,none
LOG_0007906,CUST_00228,2025-12-29,193.7,1.77,19.8,0,0,none
LOG_0007907,CUST_00229,2026-02-28,46.2,17.85,21.2,0,13,connection_drops
LOG_0007908,CUST_00229,2026-01-18,48.3,1.44,11.3,0,0,none
LOG_0007909,CUST_00229,2025-12-24,43.8,1.78,11.3,0,0,none
LOG_0007910,CUST_00229,2025-12-21,43.7,0.76,21.0,0,0,none
LOG_0007911,CUST_00229,2026-01-03,48.1,1.15,36.0,0,0,none
LOG_0007912,CUST_00229,2026-02-26,48.2,1.75,14.7,0,0,none
LOG_0007913,CUST_00229,2025-12-26,49.6,1.45,21.4,0,0,none
LOG_0007914,CUST_00229,2026-01-12,45.1,0.27,30.3,0,0,none
LOG_0007915,CUST_00229,2026-02-03,49.5,1.33,39.2,0,0,none
LOG_0007916,CUST_00229,2026-01-12,48.9,0.13,21.1,0,0,none
LOG_0007917,CUST_00229,2025-12-09,49.6,1.49,39.6,0,0,none
LOG_0007918,CUST_00229,2026-01-21,48.3,1.66,36.2,0,0,none
LOG_0007919,CUST_00229,2026-01-03,46.1,0.67,21.4,0,0,none
LOG_0007920,CUST_00229,2025-12-25,47.7,29.74,148.9,0,0,packet_loss
LOG_0007921,CUST_00229,2025-12-15,46.5,0.02,10.9,0,0,none
LOG_0007922,CUST_00229,2026-01-17,44.4,0.37,38.1,0,0,none
LOG_0007923,CUST_00229,2026-02-19,48.5,1.41,29.6,0,0,none
LOG_0007924,CUST_00229,2025-12-06,49.0,0.78,34.8,0,0,none
LOG_0007925,CUST_00229,2026-01-13,48.8,1.52,24.6,0,0,none
LOG_0007926,CUST_00229,2026-01-25,48.5,0.66,14.8,0,0,none
LOG_0007927,CUST_00229,2026-01-10,43.7,0.34,10.4,0,0,none
LOG_0007928,CUST_00229,2025-12-06,44.0,0.56,22.2,0,0,none
LOG_0007929,CUST_00229,2026-01-25,48.5,0.26,27.0,0,0,none
LOG_0007930,CUST_00229,2026-02-13,44.1,0.11,12.3,0,0,none
LOG_0007931,CUST_00229,2026-01-11,42.8,1.46,27.1,0,0,none
LOG_0007932,CUST_00229,2026-02-03,47.0,0.53,12.2,0,0,none
LOG_0007933,CUST_00229,2025-12-06,48.9,0.4,31.6,0,0,none
LOG_0007934,CUST_00229,2026-02-19,45.4,1.95,25.5,0,0,none
LOG_0007935,CUST_00229,2026-02-27,44.8,0.37,25.2,0,0,none
LOG_0007936,CUST_00229,2026-02-15,48.1,0.49,29.5,0,0,none
LOG_0007937,CUST_00229,2026-01-13,45.3,0.67,38.6,0,0,none
LOG_0007938,CUST_00229,2026-02-06,44.9,0.07,27.4,0,0,none
LOG_0007939,CUST_00229,2026-02-19,43.6,0.64,26.4,0,0,none
LOG_0007940,CUST_00229,2025-12-16,47.6,1.65,30.3,0,0,none
LOG_0007941,CUST_00229,2025-12-25,0.0,1.04,21.5,47,15,outage
LOG_0007942,CUST_00229,2026-02-28,46.0,0.56,32.3,0,0,none
LOG_0007943,CUST_00229,2026-02-02,47.8,0.05,33.4,0,0,none
LOG_0007944,CUST_00230,2025-12-26,47.4,1.96,29.9,0,0,none
LOG_0007945,CUST_00230,2026-01-25,13.0,1.67,65.9,0,0,slow_speed
LOG_0007946,CUST_00230,2025-12-27,50.0,1.71,16.4,0,0,none
LOG_0007947,CUST_00230,2026-01-31,48.3,0.15,27.6,0,0,none
LOG_0007948,CUST_00230,2025-12-26,42.9,0.61,25.4,0,0,none
LOG_0007949,CUST_00230,2026-01-29,42.8,1.18,24.1,0,0,none
LOG_0007950,CUST_00230,2026-01-17,49.7,0.75,31.5,0,0,none
LOG_0007951,CUST_00230,2026-02-13,17.9,1.11,84.8,0,0,slow_speed
LOG_0007952,CUST_00230,2026-01-24,46.0,1.2,31.4,0,0,none
LOG_0007953,CUST_00230,2026-01-30,43.3,0.32,21.6,0,0,none
LOG_0007954,CUST_00230,2026-01-03,44.8,0.01,11.7,0,0,none
LOG_0007955,CUST_00230,2026-02-15,43.5,0.98,13.4,0,0,none
LOG_0007956,CUST_00230,2026-02-26,44.8,1.41,36.1,0,0,none
LOG_0007957,CUST_00230,2026-01-19,46.4,1.1,36.2,0,0,none
LOG_0007958,CUST_00230,2025-12-12,48.6,0.05,16.6,0,0,none
LOG_0007959,CUST_00230,2026-02-14,45.4,0.26,23.6,0,0,none
LOG_0007960,CUST_00230,2026-02-17,46.6,1.13,10.3,0,0,none
LOG_0007961,CUST_00230,2026-02-16,19.0,0.04,90.3,0,0,slow_speed
LOG_0007962,CUST_00230,2026-01-18,43.0,0.79,29.1,0,0,none
LOG_0007963,CUST_00230,2025-12-21,47.4,0.15,29.9,0,0,none
LOG_0007964,CUST_00231,2026-02-25,48.9,1.31,26.8,0,0,none
LOG_0007965,CUST_00231,2025-12-14,44.8,0.15,37.5,0,0,none
LOG_0007966,CUST_00231,2025-12-12,45.4,1.73,17.1,0,0,none
LOG_0007967,CUST_00231,2025-12-31,46.2,1.79,14.7,0,0,none
LOG_0007968,CUST_00231,2026-01-23,45.2,1.39,27.1,0,0,none
LOG_0007969,CUST_00231,2026-01-04,48.0,1.79,30.7,0,0,none
LOG_0007970,CUST_00231,2026-01-15,44.2,18.04,76.9,0,0,packet_loss
LOG_0007971,CUST_00231,2026-02-12,44.9,0.14,19.4,0,0,none
LOG_0007972,CUST_00231,2026-01-25,45.3,0.24,17.3,0,0,none
LOG_0007973,CUST_00231,2026-01-13,47.5,14.43,71.3,0,0,packet_loss
LOG_0007974,CUST_00231,2025-12-15,45.5,0.41,35.9,0,0,none
LOG_0007975,CUST_00231,2026-02-09,44.7,0.0,19.3,0,0,none
LOG_0007976,CUST_00231,2026-02-03,45.0,1.26,22.6,0,0,none
LOG_0007977,CUST_00231,2026-01-29,46.7,0.44,21.5,0,0,none
LOG_0007978,CUST_00231,2025-12-24,49.7,0.72,18.3,0,0,none
LOG_0007979,CUST_00231,2026-02-16,21.9,1.75,57.9,0,0,slow_speed
LOG_0007980,CUST_00231,2026-01-09,14.7,0.75,71.2,0,0,slow_speed
LOG_0007981,CUST_00231,2025-12-08,43.4,0.78,10.2,0,0,none
LOG_0007982,CUST_00231,2026-02-26,44.2,0.51,29.0,0,0,none
LOG_0007983,CUST_00231,2026-01-13,46.3,1.35,31.6,0,0,none
LOG_0007984,CUST_00231,2026-01-23,47.3,0.12,25.1,0,0,none
LOG_0007985,CUST_00231,2025-12-14,42.7,0.43,10.1,0,0,none
LOG_0007986,CUST_00231,2026-01-15,0.0,1.04,37.9,34,48,outage
LOG_0007987,CUST_00231,2026-02-14,48.9,1.53,11.0,0,0,none
LOG_0007988,CUST_00231,2026-02-13,49.4,1.49,37.7,0,0,none
LOG_0007989,CUST_00232,2025-12-31,184.2,0.71,10.6,0,0,none
LOG_0007990,CUST_00232,2026-01-09,189.4,1.32,30.2,0,0,none
LOG_0007991,CUST_00232,2025-12-10,198.4,1.98,32.0,0,0,none
LOG_0007992,CUST_00232,2026-01-15,182.7,1.76,36.1,0,0,none
LOG_0007993,CUST_00232,2025-12-09,185.0,1.91,10.3,0,0,none
LOG_0007994,CUST_00232,2026-01-27,195.4,10.6,80.5,0,0,packet_loss
LOG_0007995,CUST_00232,2025-12-04,180.2,0.57,21.3,0,0,none
LOG_0007996,CUST_00232,2026-01-27,178.7,0.29,38.9,0,0,none
LOG_0007997,CUST_00232,2025-12-30,173.4,1.81,38.1,0,0,none
LOG_0007998,CUST_00232,2026-01-16,176.5,1.73,20.9,0,0,none
LOG_0007999,CUST_00232,2026-02-27,198.7,1.92,11.5,0,0,none
LOG_0008000,CUST_00232,2026-02-26,199.4,1.44,20.5,0,0,none
LOG_0008001,CUST_00232,2026-01-19,182.7,1.83,14.1,0,0,none
LOG_0008002,CUST_00232,2026-02-11,0.0,0.41,28.9,36,46,outage
LOG_0008003,CUST_00232,2025-12-24,198.2,0.52,11.7,0,0,none
LOG_0008004,CUST_00232,2026-01-26,191.3,1.33,23.3,0,0,none
LOG_0008005,CUST_00232,2026-02-03,182.6,4.17,185.6,0,0,high_latency
LOG_0008006,CUST_00232,2026-01-13,175.1,0.65,37.5,0,0,none
LOG_0008007,CUST_00232,2026-02-18,175.6,1.49,23.5,0,0,none
LOG_0008008,CUST_00232,2026-02-05,186.4,1.81,20.4,0,0,none
LOG_0008009,CUST_00232,2025-12-28,181.1,1.36,12.9,0,0,none
LOG_0008010,CUST_00232,2026-01-02,188.4,0.7,26.5,0,0,none
LOG_0008011,CUST_00232,2025-12-20,173.4,0.38,16.1,0,0,none
LOG_0008012,CUST_00232,2025-12-12,95.0,1.24,85.8,0,0,slow_speed
LOG_0008013,CUST_00232,2025-12-21,174.9,1.17,29.6,0,0,none
LOG_0008014,CUST_00232,2026-01-04,198.6,0.27,11.8,0,0,none
LOG_0008015,CUST_00232,2026-01-11,178.5,0.56,22.3,0,0,none
LOG_0008016,CUST_00232,2025-12-29,181.3,0.93,34.5,0,0,none
LOG_0008017,CUST_00232,2026-01-17,197.0,7.54,236.1,0,0,high_latency
LOG_0008018,CUST_00232,2026-01-20,177.4,1.97,38.9,0,0,none
LOG_0008019,CUST_00232,2026-02-09,180.7,1.77,36.4,0,0,none
LOG_0008020,CUST_00232,2026-02-07,185.4,0.24,14.3,0,0,none
LOG_0008021,CUST_00232,2026-01-17,192.9,0.21,17.2,0,0,none
LOG_0008022,CUST_00232,2026-02-09,179.7,0.67,10.3,0,0,none
LOG_0008023,CUST_00232,2025-12-04,196.1,1.08,22.3,0,0,none
LOG_0008024,CUST_00232,2026-02-13,186.1,1.93,35.8,0,0,none
LOG_0008025,CUST_00232,2025-12-23,171.1,0.7,25.9,0,0,none
LOG_0008026,CUST_00232,2025-12-13,193.1,1.76,35.5,0,0,none
LOG_0008027,CUST_00232,2026-02-27,199.1,0.98,36.7,0,0,none
LOG_0008028,CUST_00232,2025-12-21,176.7,0.11,26.9,0,0,none
LOG_0008029,CUST_00232,2026-02-26,173.1,0.86,24.2,0,0,none
LOG_0008030,CUST_00232,2025-12-15,174.3,1.38,12.0,0,0,none
LOG_0008031,CUST_00232,2026-02-13,192.0,0.66,35.3,0,0,none
LOG_0008032,CUST_00232,2025-12-16,183.7,1.2,39.3,0,0,none
LOG_0008033,CUST_00232,2026-01-20,180.5,1.41,10.7,0,0,none
LOG_0008034,CUST_00232,2026-02-14,196.7,0.49,23.6,0,0,none
LOG_0008035,CUST_00232,2026-02-02,186.6,0.61,13.5,0,0,none
LOG_0008036,CUST_00232,2025-12-09,179.5,1.6,22.4,0,0,none
LOG_0008037,CUST_00233,2025-12-14,987.2,1.25,26.9,0,0,none
LOG_0008038,CUST_00233,2026-01-07,884.0,1.43,16.6,0,0,none
LOG_0008039,CUST_00233,2026-01-30,923.4,0.09,30.3,0,0,none
LOG_0008040,CUST_00233,2026-02-18,935.6,1.98,19.8,0,0,none
LOG_0008041,CUST_00233,2026-01-18,952.5,1.95,37.7,0,0,none
LOG_0008042,CUST_00233,2025-12-03,885.0,0.38,36.8,0,0,none
